ts,venue,coin,mid
1783111500.0,hyperliquid,BTC,62781.0
1783112400.0,hyperliquid,BTC,62755.0
1783113300.0,hyperliquid,BTC,62630.0
1783114200.0,hyperliquid,BTC,62615.0
1783115100.0,hyperliquid,BTC,62737.0
1783116000.0,hyperliquid,BTC,62626.0
1783116900.0,hyperliquid,BTC,62624.0
1783117800.0,hyperliquid,BTC,62596.0
1783118700.0,hyperliquid,BTC,62564.0
1783119600.0,hyperliquid,BTC,62556.0
1783120500.0,hyperliquid,BTC,62609.0
1783121400.0,hyperliquid,BTC,62664.0
1783122300.0,hyperliquid,BTC,62576.0
1783123200.0,hyperliquid,BTC,62816.0
1783124100.0,hyperliquid,BTC,62755.0
1783125000.0,hyperliquid,BTC,62707.0
1783125900.0,hyperliquid,BTC,62758.0
1783126800.0,hyperliquid,BTC,62497.0
1783127700.0,hyperliquid,BTC,62474.0
1783128600.0,hyperliquid,BTC,62428.0
1783129500.0,hyperliquid,BTC,62454.0
1783130400.0,hyperliquid,BTC,62520.0
1783131300.0,hyperliquid,BTC,62476.0
1783132200.0,hyperliquid,BTC,62482.0
1783133100.0,hyperliquid,BTC,62526.0
1783134000.0,hyperliquid,BTC,62550.0
1783134900.0,hyperliquid,BTC,62544.0
1783135800.0,hyperliquid,BTC,62697.0
1783136700.0,hyperliquid,BTC,62621.0
1783137600.0,hyperliquid,BTC,62648.0
1783138500.0,hyperliquid,BTC,62658.0
1783139400.0,hyperliquid,BTC,62675.0
1783140300.0,hyperliquid,BTC,62683.0
1783141200.0,hyperliquid,BTC,62573.0
1783142100.0,hyperliquid,BTC,62508.0
1783143000.0,hyperliquid,BTC,62558.0
1783143900.0,hyperliquid,BTC,62464.0
1783144800.0,hyperliquid,BTC,62425.0
1783145700.0,hyperliquid,BTC,62406.0
1783146600.0,hyperliquid,BTC,62450.0
1783147500.0,hyperliquid,BTC,62492.0
1783148400.0,hyperliquid,BTC,62534.0
1783149300.0,hyperliquid,BTC,62540.0
1783150200.0,hyperliquid,BTC,62496.0
1783151100.0,hyperliquid,BTC,62570.0
1783152000.0,hyperliquid,BTC,62529.0
1783152900.0,hyperliquid,BTC,62540.0
1783153800.0,hyperliquid,BTC,62587.0
1783154700.0,hyperliquid,BTC,62552.0
1783155600.0,hyperliquid,BTC,62506.0
1783156500.0,hyperliquid,BTC,62461.0
1783157400.0,hyperliquid,BTC,62437.0
1783158300.0,hyperliquid,BTC,62484.0
1783159200.0,hyperliquid,BTC,62452.0
1783160100.0,hyperliquid,BTC,62485.0
1783161000.0,hyperliquid,BTC,62474.0
1783161900.0,hyperliquid,BTC,62503.0
1783162800.0,hyperliquid,BTC,62507.0
1783163700.0,hyperliquid,BTC,62474.0
1783164600.0,hyperliquid,BTC,62485.0
1783165500.0,hyperliquid,BTC,62473.0
1783166400.0,hyperliquid,BTC,62550.0
1783167300.0,hyperliquid,BTC,62575.0
1783168200.0,hyperliquid,BTC,62609.0
1783169100.0,hyperliquid,BTC,62649.0
1783170000.0,hyperliquid,BTC,62598.0
1783170900.0,hyperliquid,BTC,62644.0
1783171800.0,hyperliquid,BTC,62573.0
1783172700.0,hyperliquid,BTC,62578.0
1783173600.0,hyperliquid,BTC,62651.0
1783174500.0,hyperliquid,BTC,62663.0
1783175400.0,hyperliquid,BTC,62674.0
1783176300.0,hyperliquid,BTC,62690.0
1783177200.0,hyperliquid,BTC,62817.0
1783178100.0,hyperliquid,BTC,62905.0
1783179000.0,hyperliquid,BTC,62903.0
1783179900.0,hyperliquid,BTC,62921.0
1783180800.0,hyperliquid,BTC,62773.0
1783181700.0,hyperliquid,BTC,62852.0
1783182600.0,hyperliquid,BTC,62907.0
1783183500.0,hyperliquid,BTC,62911.0
1783184400.0,hyperliquid,BTC,62857.0
1783185300.0,hyperliquid,BTC,62983.0
1783186200.0,hyperliquid,BTC,63170.0
1783187100.0,hyperliquid,BTC,63258.0
1783188000.0,hyperliquid,BTC,63312.0
1783188900.0,hyperliquid,BTC,63166.0
1783189800.0,hyperliquid,BTC,63110.0
1783190700.0,hyperliquid,BTC,63160.0
1783191600.0,hyperliquid,BTC,63171.0
1783192500.0,hyperliquid,BTC,63360.0
1783193400.0,hyperliquid,BTC,63365.0
1783194300.0,hyperliquid,BTC,63292.0
1783195200.0,hyperliquid,BTC,63338.0
1783196100.0,hyperliquid,BTC,63150.0
1783197000.0,hyperliquid,BTC,63277.0
1783197900.0,hyperliquid,BTC,63224.0
1783198800.0,hyperliquid,BTC,63353.0
1783199700.0,hyperliquid,BTC,63436.0
1783200600.0,hyperliquid,BTC,63285.0
1783201500.0,hyperliquid,BTC,63305.0
1783202400.0,hyperliquid,BTC,63239.0
1783203300.0,hyperliquid,BTC,63200.0
1783204200.0,hyperliquid,BTC,63203.0
1783205100.0,hyperliquid,BTC,63180.0
1783206000.0,hyperliquid,BTC,62976.0
1783206900.0,hyperliquid,BTC,63095.0
1783207800.0,hyperliquid,BTC,63211.0
1783208700.0,hyperliquid,BTC,63127.0
1783209600.0,hyperliquid,BTC,63049.0
1783210500.0,hyperliquid,BTC,63047.0
1783211400.0,hyperliquid,BTC,63091.0
1783212300.0,hyperliquid,BTC,62986.0
1783213200.0,hyperliquid,BTC,62984.0
1783214100.0,hyperliquid,BTC,62933.0
1783215000.0,hyperliquid,BTC,62857.0
1783215900.0,hyperliquid,BTC,62891.0
1783216800.0,hyperliquid,BTC,62729.0
1783217700.0,hyperliquid,BTC,62743.0
1783218600.0,hyperliquid,BTC,62641.0
1783219500.0,hyperliquid,BTC,62686.0
1783220400.0,hyperliquid,BTC,62767.0
1783221300.0,hyperliquid,BTC,62661.0
1783222200.0,hyperliquid,BTC,62734.0
1783223100.0,hyperliquid,BTC,62764.0
1783224000.0,hyperliquid,BTC,62794.0
1783224900.0,hyperliquid,BTC,62864.0
1783225800.0,hyperliquid,BTC,62951.0
1783226700.0,hyperliquid,BTC,62823.0
1783227600.0,hyperliquid,BTC,62738.0
1783228500.0,hyperliquid,BTC,62749.0
1783229400.0,hyperliquid,BTC,62656.0
1783230300.0,hyperliquid,BTC,62738.0
1783231200.0,hyperliquid,BTC,62707.0
1783232100.0,hyperliquid,BTC,62790.0
1783233000.0,hyperliquid,BTC,62749.0
1783233900.0,hyperliquid,BTC,62766.0
1783234800.0,hyperliquid,BTC,62752.0
1783235700.0,hyperliquid,BTC,62746.0
1783236600.0,hyperliquid,BTC,62925.0
1783237500.0,hyperliquid,BTC,63024.0
1783238400.0,hyperliquid,BTC,63011.0
1783239300.0,hyperliquid,BTC,62937.0
1783240200.0,hyperliquid,BTC,62933.0
1783241100.0,hyperliquid,BTC,62911.0
1783242000.0,hyperliquid,BTC,62866.0
1783242900.0,hyperliquid,BTC,62724.0
1783243800.0,hyperliquid,BTC,62521.0
1783244700.0,hyperliquid,BTC,62609.0
1783245600.0,hyperliquid,BTC,62685.0
1783246500.0,hyperliquid,BTC,62700.0
1783247400.0,hyperliquid,BTC,62683.0
1783248300.0,hyperliquid,BTC,62757.0
1783249200.0,hyperliquid,BTC,62696.0
1783250100.0,hyperliquid,BTC,62623.0
1783251000.0,hyperliquid,BTC,62708.0
1783251900.0,hyperliquid,BTC,62644.0
1783252800.0,hyperliquid,BTC,62612.0
1783253700.0,hyperliquid,BTC,62753.0
1783254600.0,hyperliquid,BTC,62718.0
1783255500.0,hyperliquid,BTC,62750.0
1783256400.0,hyperliquid,BTC,62737.0
1783257300.0,hyperliquid,BTC,62693.0
1783258200.0,hyperliquid,BTC,62752.0
1783259100.0,hyperliquid,BTC,62801.0
1783260000.0,hyperliquid,BTC,62743.0
1783260900.0,hyperliquid,BTC,62712.0
1783261800.0,hyperliquid,BTC,62742.0
1783262700.0,hyperliquid,BTC,62817.0
1783263600.0,hyperliquid,BTC,62821.0
1783264500.0,hyperliquid,BTC,62775.0
1783265400.0,hyperliquid,BTC,62695.0
1783266300.0,hyperliquid,BTC,62735.0
1783267200.0,hyperliquid,BTC,62712.0
1783268100.0,hyperliquid,BTC,62613.0
1783269000.0,hyperliquid,BTC,62615.0
1783269900.0,hyperliquid,BTC,62637.0
1783270800.0,hyperliquid,BTC,62714.0
1783271700.0,hyperliquid,BTC,62685.0
1783272600.0,hyperliquid,BTC,62601.0
1783273500.0,hyperliquid,BTC,62627.0
1783274400.0,hyperliquid,BTC,62655.0
1783275300.0,hyperliquid,BTC,62686.0
1783276200.0,hyperliquid,BTC,62755.0
1783277100.0,hyperliquid,BTC,62819.0
1783278000.0,hyperliquid,BTC,62841.0
1783278900.0,hyperliquid,BTC,62785.0
1783279800.0,hyperliquid,BTC,62795.0
1783280700.0,hyperliquid,BTC,62772.0
1783281600.0,hyperliquid,BTC,62813.0
1783282500.0,hyperliquid,BTC,62718.0
1783283400.0,hyperliquid,BTC,62730.0
1783284300.0,hyperliquid,BTC,62730.0
1783285200.0,hyperliquid,BTC,62727.0
1783286100.0,hyperliquid,BTC,62930.0
1783287000.0,hyperliquid,BTC,63036.0
1783287900.0,hyperliquid,BTC,63092.0
1783288800.0,hyperliquid,BTC,63231.0
1783289700.0,hyperliquid,BTC,63715.0
1783290600.0,hyperliquid,BTC,63560.0
1783291500.0,hyperliquid,BTC,63735.0
1783292400.0,hyperliquid,BTC,63966.0
1783293300.0,hyperliquid,BTC,63667.0
1783294200.0,hyperliquid,BTC,63686.0
1783295100.0,hyperliquid,BTC,63635.0
1783296000.0,hyperliquid,BTC,63569.0
1783296900.0,hyperliquid,BTC,63394.0
1783297800.0,hyperliquid,BTC,63593.0
1783298700.0,hyperliquid,BTC,63757.0
1783299600.0,hyperliquid,BTC,63800.0
1783300500.0,hyperliquid,BTC,63721.0
1783301400.0,hyperliquid,BTC,63725.0
1783302300.0,hyperliquid,BTC,63564.0
1783303200.0,hyperliquid,BTC,63442.0
1783304100.0,hyperliquid,BTC,63519.0
1783305000.0,hyperliquid,BTC,63386.0
1783305900.0,hyperliquid,BTC,63458.0
1783306800.0,hyperliquid,BTC,63416.0
1783307700.0,hyperliquid,BTC,63220.0
1783308600.0,hyperliquid,BTC,63196.0
1783309500.0,hyperliquid,BTC,63292.0
1783310400.0,hyperliquid,BTC,63337.0
1783311300.0,hyperliquid,BTC,63221.0
1783312200.0,hyperliquid,BTC,63310.0
1783313100.0,hyperliquid,BTC,63266.0
1783314000.0,hyperliquid,BTC,63201.0
1783314900.0,hyperliquid,BTC,63003.0
1783315800.0,hyperliquid,BTC,63096.0
1783316700.0,hyperliquid,BTC,63107.0
1783317600.0,hyperliquid,BTC,63115.0
1783318500.0,hyperliquid,BTC,63028.0
1783319400.0,hyperliquid,BTC,63073.0
1783320300.0,hyperliquid,BTC,62991.0
1783321200.0,hyperliquid,BTC,62948.0
1783322100.0,hyperliquid,BTC,62970.0
1783323000.0,hyperliquid,BTC,63121.0
1783323900.0,hyperliquid,BTC,63104.0
1783324800.0,hyperliquid,BTC,63066.0
1783325700.0,hyperliquid,BTC,63077.0
1783326600.0,hyperliquid,BTC,62913.0
1783327500.0,hyperliquid,BTC,62903.0
1783328400.0,hyperliquid,BTC,62871.0
1783329300.0,hyperliquid,BTC,62752.0
1783330200.0,hyperliquid,BTC,62687.0
1783331100.0,hyperliquid,BTC,62668.0
1783332000.0,hyperliquid,BTC,62844.0
1783332900.0,hyperliquid,BTC,62878.0
1783333800.0,hyperliquid,BTC,62932.0
1783334700.0,hyperliquid,BTC,62815.0
1783335600.0,hyperliquid,BTC,62804.0
1783336500.0,hyperliquid,BTC,62883.0
1783337400.0,hyperliquid,BTC,62975.0
1783338300.0,hyperliquid,BTC,62501.0
1783339200.0,hyperliquid,BTC,62000.0
1783340100.0,hyperliquid,BTC,62087.0
1783341000.0,hyperliquid,BTC,61812.0
1783341900.0,hyperliquid,BTC,61766.0
1783342800.0,hyperliquid,BTC,61650.0
1783343700.0,hyperliquid,BTC,61471.0
1783344600.0,hyperliquid,BTC,61667.0
1783345500.0,hyperliquid,BTC,61780.0
1783346400.0,hyperliquid,BTC,61943.0
1783347300.0,hyperliquid,BTC,62086.0
1783348200.0,hyperliquid,BTC,62057.0
1783349100.0,hyperliquid,BTC,62058.0
1783350000.0,hyperliquid,BTC,62476.0
1783350900.0,hyperliquid,BTC,62462.0
1783351800.0,hyperliquid,BTC,62904.0
1783352700.0,hyperliquid,BTC,63538.0
1783353600.0,hyperliquid,BTC,63791.0
1783354500.0,hyperliquid,BTC,63472.0
1783355400.0,hyperliquid,BTC,63744.0
1783356300.0,hyperliquid,BTC,63737.0
1783357200.0,hyperliquid,BTC,63849.0
1783358100.0,hyperliquid,BTC,63893.0
1783359000.0,hyperliquid,BTC,63713.0
1783359900.0,hyperliquid,BTC,63586.0
1783360800.0,hyperliquid,BTC,63692.0
1783361700.0,hyperliquid,BTC,63762.0
1783362600.0,hyperliquid,BTC,63801.0
1783363500.0,hyperliquid,BTC,63698.0
1783364400.0,hyperliquid,BTC,63745.0
1783365300.0,hyperliquid,BTC,63845.0
1783366200.0,hyperliquid,BTC,63846.0
1783367100.0,hyperliquid,BTC,63741.0
1783368000.0,hyperliquid,BTC,63593.0
1783368900.0,hyperliquid,BTC,63752.0
1783369800.0,hyperliquid,BTC,63826.0
1783370700.0,hyperliquid,BTC,63826.0
1783371600.0,hyperliquid,BTC,64316.0
1783372500.0,hyperliquid,BTC,64235.0
1783373400.0,hyperliquid,BTC,64221.0
1783374300.0,hyperliquid,BTC,64499.0
1783375200.0,hyperliquid,BTC,64382.0
1783376100.0,hyperliquid,BTC,64230.0
1783377000.0,hyperliquid,BTC,64225.0
1783377900.0,hyperliquid,BTC,64260.0
1783378800.0,hyperliquid,BTC,64287.0
1783379700.0,hyperliquid,BTC,64112.0
1783380600.0,hyperliquid,BTC,64083.0
1783381500.0,hyperliquid,BTC,64054.0
1783382400.0,hyperliquid,BTC,64039.0
1783383300.0,hyperliquid,BTC,64264.0
1783384200.0,hyperliquid,BTC,64093.0
1783385100.0,hyperliquid,BTC,64215.0
1783386000.0,hyperliquid,BTC,63980.0
1783386900.0,hyperliquid,BTC,63959.0
1783387800.0,hyperliquid,BTC,63953.0
1783388700.0,hyperliquid,BTC,63844.0
1783389600.0,hyperliquid,BTC,63833.0
1783390500.0,hyperliquid,BTC,63571.0
1783391400.0,hyperliquid,BTC,63592.0
1783392300.0,hyperliquid,BTC,63332.0
1783393200.0,hyperliquid,BTC,63334.0
1783394100.0,hyperliquid,BTC,63294.0
1783395000.0,hyperliquid,BTC,63219.0
1783395900.0,hyperliquid,BTC,63189.0
1783396800.0,hyperliquid,BTC,63194.0
1783397700.0,hyperliquid,BTC,63275.0
1783398600.0,hyperliquid,BTC,63161.0
1783399500.0,hyperliquid,BTC,63105.0
1783400400.0,hyperliquid,BTC,62829.0
1783401300.0,hyperliquid,BTC,62950.0
1783402200.0,hyperliquid,BTC,63184.0
1783403100.0,hyperliquid,BTC,63138.0
1783404000.0,hyperliquid,BTC,63045.0
1783404900.0,hyperliquid,BTC,63182.0
1783405800.0,hyperliquid,BTC,63284.0
1783406700.0,hyperliquid,BTC,63364.0
1783407600.0,hyperliquid,BTC,63426.0
1783408500.0,hyperliquid,BTC,63271.0
1783409400.0,hyperliquid,BTC,63165.0
1783410300.0,hyperliquid,BTC,63088.0
1783411200.0,hyperliquid,BTC,63131.0
1783412100.0,hyperliquid,BTC,63089.0
1783413000.0,hyperliquid,BTC,63097.0
1783413900.0,hyperliquid,BTC,63111.0
1783414800.0,hyperliquid,BTC,63259.0
1783415700.0,hyperliquid,BTC,63180.0
1783416600.0,hyperliquid,BTC,63308.0
1783417500.0,hyperliquid,BTC,63268.0
1783418400.0,hyperliquid,BTC,63381.0
1783419300.0,hyperliquid,BTC,63326.0
1783420200.0,hyperliquid,BTC,63299.0
1783421100.0,hyperliquid,BTC,63283.0
1783422000.0,hyperliquid,BTC,63158.0
1783422900.0,hyperliquid,BTC,63181.0
1783423800.0,hyperliquid,BTC,63278.0
1783424700.0,hyperliquid,BTC,63420.0
1783425600.0,hyperliquid,BTC,63828.0
1783426500.0,hyperliquid,BTC,63716.0
1783427400.0,hyperliquid,BTC,63619.0
1783428300.0,hyperliquid,BTC,63479.0
1783429200.0,hyperliquid,BTC,63344.0
1783430100.0,hyperliquid,BTC,63108.0
1783431000.0,hyperliquid,BTC,63181.0
1783431900.0,hyperliquid,BTC,63059.0
1783432800.0,hyperliquid,BTC,62995.0
1783433700.0,hyperliquid,BTC,63155.0
1783434600.0,hyperliquid,BTC,62939.0
1783435500.0,hyperliquid,BTC,63569.0
1783436400.0,hyperliquid,BTC,63519.0
1783437300.0,hyperliquid,BTC,63750.0
1783438200.0,hyperliquid,BTC,63841.0
1783439100.0,hyperliquid,BTC,63942.0
1783440000.0,hyperliquid,BTC,63886.0
1783440900.0,hyperliquid,BTC,64008.0
1783441800.0,hyperliquid,BTC,64056.0
1783442700.0,hyperliquid,BTC,63987.0
1783443600.0,hyperliquid,BTC,64024.0
1783444500.0,hyperliquid,BTC,64158.0
1783445400.0,hyperliquid,BTC,64241.0
1783446300.0,hyperliquid,BTC,64194.0
1783447200.0,hyperliquid,BTC,64038.0
1783448100.0,hyperliquid,BTC,63994.0
1783449000.0,hyperliquid,BTC,64091.0
1783449900.0,hyperliquid,BTC,63683.0
1783450800.0,hyperliquid,BTC,63533.0
1783451700.0,hyperliquid,BTC,63606.0
1783452600.0,hyperliquid,BTC,63805.0
1783453500.0,hyperliquid,BTC,63825.0
1783454400.0,hyperliquid,BTC,63784.0
1783455300.0,hyperliquid,BTC,63732.0
1783456200.0,hyperliquid,BTC,63670.0
1783457100.0,hyperliquid,BTC,63699.0
1783458000.0,hyperliquid,BTC,63791.0
1783458900.0,hyperliquid,BTC,63509.0
1783459800.0,hyperliquid,BTC,63399.0
1783460700.0,hyperliquid,BTC,63421.0
1783461600.0,hyperliquid,BTC,63449.0
1783462500.0,hyperliquid,BTC,63449.0
1783463400.0,hyperliquid,BTC,63611.0
1783464300.0,hyperliquid,BTC,63543.0
1783465200.0,hyperliquid,BTC,63647.0
1783466100.0,hyperliquid,BTC,63655.0
1783467000.0,hyperliquid,BTC,63438.0
1783467900.0,hyperliquid,BTC,63355.0
1783468800.0,hyperliquid,BTC,63496.0
1783469700.0,hyperliquid,BTC,63606.0
1783470600.0,hyperliquid,BTC,63709.0
1783471500.0,hyperliquid,BTC,63608.0
1783472400.0,hyperliquid,BTC,63629.0
1783473300.0,hyperliquid,BTC,63433.0
1783474200.0,hyperliquid,BTC,63141.0
1783475100.0,hyperliquid,BTC,63015.0
1783476000.0,hyperliquid,BTC,62870.0
1783476900.0,hyperliquid,BTC,62881.0
1783477800.0,hyperliquid,BTC,62966.0
1783478700.0,hyperliquid,BTC,62974.0
1783479600.0,hyperliquid,BTC,63066.0
1783480500.0,hyperliquid,BTC,63047.0
1783481400.0,hyperliquid,BTC,62952.0
1783482300.0,hyperliquid,BTC,62746.0
1783483200.0,hyperliquid,BTC,62795.0
1783484100.0,hyperliquid,BTC,62872.0
1783485000.0,hyperliquid,BTC,62732.0
1783485900.0,hyperliquid,BTC,62790.0
1783486800.0,hyperliquid,BTC,62788.0
1783487700.0,hyperliquid,BTC,62761.0
1783488600.0,hyperliquid,BTC,62600.0
1783489500.0,hyperliquid,BTC,62621.0
1783490400.0,hyperliquid,BTC,62604.0
1783491300.0,hyperliquid,BTC,62613.0
1783492200.0,hyperliquid,BTC,62529.0
1783493100.0,hyperliquid,BTC,62646.0
1783494000.0,hyperliquid,BTC,62742.0
1783494900.0,hyperliquid,BTC,62805.0
1783495800.0,hyperliquid,BTC,62816.0
1783496700.0,hyperliquid,BTC,62887.0
1783497600.0,hyperliquid,BTC,62819.0
1783498500.0,hyperliquid,BTC,62066.0
1783499400.0,hyperliquid,BTC,62043.0
1783500300.0,hyperliquid,BTC,62006.0
1783501200.0,hyperliquid,BTC,61880.0
1783502100.0,hyperliquid,BTC,61931.0
1783503000.0,hyperliquid,BTC,62130.0
1783503900.0,hyperliquid,BTC,62064.0
1783504800.0,hyperliquid,BTC,61994.0
1783505700.0,hyperliquid,BTC,62107.0
1783506600.0,hyperliquid,BTC,62144.0
1783507500.0,hyperliquid,BTC,62171.0
1783508400.0,hyperliquid,BTC,62107.0
1783509300.0,hyperliquid,BTC,62114.0
1783510200.0,hyperliquid,BTC,62321.0
1783511100.0,hyperliquid,BTC,62301.0
1783512000.0,hyperliquid,BTC,62324.0
1783512900.0,hyperliquid,BTC,62282.0
1783513800.0,hyperliquid,BTC,62088.0
1783514700.0,hyperliquid,BTC,61956.0
1783515600.0,hyperliquid,BTC,61931.0
1783516500.0,hyperliquid,BTC,61817.0
1783517400.0,hyperliquid,BTC,61894.0
